,bill_id,num,congress,long_title,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,mon,quarter,scope_national,majority_bloc,len_desc
955,18SBN-198,SBN-198,18,"an act establishing the department of disaster risk reduction and management, amending thereby r. a. no. 10121, and for other purposes",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,134
956,18SBN-197,SBN-197,18,"an act banning the use of cigarettes, electronic cigarettes or vapes, and similar tobacco products in all public and enclosed spaces",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,132
957,18SBN-196,SBN-196,18,an act mandating all food service establishments to provide free safe and clean potable service water for their customers,7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,121
958,18SBN-195,SBN-195,18,"an act creating the department of water resources, defining its powers and functions, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,138
959,18SBN-194,SBN-194,18,"an act to establish the department of homeland security, and for other purposes",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,79
960,18SBN-193,SBN-193,18,an act creating the philippine boxing commission and combat sports commission and providing funds therefor,7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,106
961,18SBN-192,SBN-192,18,"an act creating the department of sports, defining its powers and functions, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,129
962,18SBN-191,SBN-191,18,"an act mandating the institutionalization, development, training organization and administration of basic reserve officers training corps (rotc) in grades 11 and 12 in public and private educational institutions, further amending republic act no. 7077, otherwise known as tee citizen armed force or armed forces of the philippines reservist act, as amended by republic act no. 9163, otherwise known as the national service training program and appropriating funds therefor",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,472
963,18SBN-190,SBN-190,18,"an act authorizing public-private partnership for the people (p4), appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,119
964,18SBN-189,SBN-189,18,"an act imposing death penalty and increased penalties on certain heinous crimes which involves manufacturing and trafficking of dangerous drugs, amending for the purpose other special penal laws, and for other purposes.",7/2/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",7/24/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,22,7,3,TRUE,TRUE,219
965,18SBN-188,SBN-188,18,"an act creating the national commission on disability affairs, defining its powers, functions and responsibilities and appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,170
966,18SBN-187,SBN-187,18,"an act punishing extraordinary heinous crimes with the penalty of qualified reclusion perpetua, thereby amending republic act no. 9346, otherwise known as an
act prohibiting the imposition of death penalty in the philippines, and for other purposes",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,248
967,18SBN-186,SBN-186,18,"an act providing for a comprehensive law on statement of assets, liabilities and net worth and providing penalties for violations thereof",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,137
968,18SBN-185,SBN-185,18,"an act instittuting the magna carta for barangay health workers, repealing republic act no. 7883, otherwise known as the barangay health worker’s benefits and incentives act of 1995, providing funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,231
969,18SBN-184,SBN-184,18,an act instituting the magna carta for child day care workers and providing funds therefor,7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,90
970,18SBN-183,SBN-183,18,"an act strengthening the commission on human rights of the philippines as the national human rights institution, and for other purposes",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,135
971,18SBN-182,SBN-182,18,"an act institutionalizing a criminal investigation system, repealing for the purpose republic act no. 5180 , otherwise known as an act prescribing a uniform system of preliminary investigation by provincial and city fiscals and their assistants, and by state attorneys or their assistants, and other related laws and issuances",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,326
972,18SBN-181,SBN-181,18,"an act instituting a unified corrections and jail management system, integrating the national prisons and penal farms, and the provincial, subprovincial, city, district and municipal jails, establishing for the purpose the national commission on corrections and jail management, appropriating funds therefor and for
other purposes",7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,330
973,18SBN-180,SBN-180,18,an act institutionalizing prison reform and restorative justice in the philippine correctional system and for other purposes,7/2/19,National,Pending in the Committee,"De Lima, Leila M.",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,1,22,7,3,TRUE,FALSE,124
974,18SBN-179,SBN-179,18,an act to promote and protect the rights of human rights defenders,7/2/19,National,Pending in the Committee,"De Lima, Leila M., Hontiveros, Risa",7/24/19,FALSE,Leila De Lima,Liberal,Minority,3,2,22,7,3,TRUE,FALSE,66
975,18SBN-178,SBN-178,18,"an act increasing the salary grade of teacher i to teacher iii, and appropriating funds therefor",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,96
976,18SBN-177,SBN-177,18,"an act mandating the institutionalization, development, training, organization and administration of basic reserve officers training corps (rotc) in grades 11 and 12 in public and private educational institutions, further amending republic act no. 7077, otherwise known as the ‘citizen armed force or armed forces of the philippines reservist act’, as amended by republic act no. 9163, otherwise known as the ‘national service training program’ and appropriating funds therefor",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,477
977,18SBN-176,SBN-176,18,an act requiring the registration of all users of pre-paid subscriber identity module (sim) cards,7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,97
978,18SBN-175,SBN-175,18,an act promoting the use of microgrid systems for the total electrification of unserved and underserved areas,7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,109
979,18SBN-174,SBN-174,18,"an act providing the national energy policy and regulatory framework for the use of electric vehicles, and the establishment of electric charging stations",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,154
980,18SBN-173,SBN-173,18,an act providing for a national policy and framework for energy advocacy,7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,72
981,18SBN-172,SBN-172,18,"an act establishing the philippine energy research and policy institute, defining its objectives, powers and functions, providing funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,168
982,18SBN-171,SBN-171,18,"an act instituting inclusive education and establishing learning resource centers for children and youth with special needs in all public schools divisions, providing for standards and guidelines, and appropriating funds therefor",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,229
983,18SBN-170,SBN-170,18,an act promoting consumer protection and fostering competition in the telecommunications industry by mandating the unlocking of mobile wireless devices,7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,151
984,18SBN-169,SBN-169,18,"an act institutionalizing the national economic and development authority as the independent economic and planning agency of the philippine government, defining its functions and amending executive order no. 230 series of 1987, as amended, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Gatchalian, Win",7/24/19,FALSE,Win Gatchalian,NPC,Majority,3,1,22,7,3,TRUE,TRUE,292
985,18SBN-168,SBN-168,18,"an act creating a department of ocean, fisheries and aquatic resources, providing for its powers and functions, appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,163
986,18SBN-167,SBN-167,18,"an act establishing an on-site, in-city or near-city resettlement program for informal settler families and, in connection therewith, mandating that local government units provide livelihood assistance and other basic services, amending for the purpose republic act no. 7279, as amended, otherwise known as the ‘urban development and housing act of 1992",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,353
987,18SBN-166,SBN-166,18,"an act increasing the penalties for the detention of patients and cadavers in hospitals, medical clinics, or any other similar facilities on grounds of nonpayment of hospital bills or medical expenses amending for the purpose republic act 9439 entitled ‘an act prohibiting the detention of patients in hospitals and medical clinics on grounds of nonpayment of hospital bills or medical expenses",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,394
988,18SBN-165,SBN-165,18,"an act creating the community health worker education and training program, increasing compensation and other benefits for barangay health workers (bhw), appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,205
989,18SBN-164,SBN-164,18,"an act amending republic act 8972 otherwise known as the act providing for benefits and privileges to solo parents and their children, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,187
990,18SBN-163,SBN-163,18,"an act strengthening republic act no. 8353, otherwise known as the anti-rape act of 1997, by raising the age of sexual consent to eighteen (18) years old, and for other purposes",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,177
991,18SBN-162,SBN-162,18,"an act protecting children by prohibiting and declaring child marriage as illegal, and imposing penalties thereof",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,113
992,18SBN-161,SBN-161,18,"an act providing for a national policy in preventing teenage pregnancies, institutionalizing social protection for teenage parents, and providing funds therefor",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,160
993,18SBN-160,SBN-160,18,"an act granting universal social pension to all senior citizens aged 65 years old and above, amending for this purpose republic act no. 7432, as amended",7/2/19,National,Pending in the Committee,"Hontiveros, Risa",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,22,7,3,TRUE,FALSE,152
994,18SBN-159,SBN-159,18,an act prohibiting discrimination on the basis of sexual orientation and gender identity or expression (sogie) and providing penalties therefor,7/2/19,National,Pending in the Committee,"Hontiveros, Risa, De Lima, Leila M.",7/24/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,2,22,7,3,TRUE,FALSE,143
995,18SBN-158,SBN-158,18,"an act strengthening access to credit of micro, small and medium enterprises, amending for the purpose republic act no. 6977, as amended, otherwise known as the ‘magna carta for micro, small and medium enterprises’ and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,237
996,18SBN-157,SBN-157,18,an act institutionalizing sports varsity teams in elementary and secondary schools and for other purposes,7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,105
997,18SBN-156,SBN-156,18,an act requiring the implementation by brand owners of management plans that provide refund values for certain beverage containers,7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,130
998,18SBN-155,SBN-155,18,"an act providing protection to freelancers, providing penalties therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,95
999,18SBN-154,SBN-154,18,an act institutionalizing and enhancing the skills certificate equivalency program (scep) of the civil service commission (csc) and the technical education and skills development authority (tesda) and for other purposes,7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,219
1000,18SBN-153,SBN-153,18,"an act allowing the adoption of alternative work arrangements, amending for the purpose presidential decree no. 442, otherwise known as the labor code of the philippines, as amended",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,181
1001,18SBN-152,SBN-152,18,"an act providing for additional benefits for all teaching and non-teaching personnel in public basic education schools, appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,171
1002,18SBN-151,SBN-151,18,"an act providing for additional benefits for all teaching personnel in state universities and colleges and state-run technical and vocational institutions, appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,207
1003,18SBN-150,SBN-150,18,"an act providing free insurance for covered applicants of overseas employment certificates, appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,143
1004,18SBN-149,SBN-149,18,"an act establishing special health facilities for overseas filipino workers (ofws) and their dependents to be known as bagong bayaning filipino hospital, appropriating funds therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villanueva, Joel",7/24/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,22,7,3,TRUE,TRUE,205
1005,18SBN-148,SBN-148,18,"an act providing for the preservation, reforestation, afforestation and sustainable development of mangrove forests in the philippines, providing penalties therefor and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,187
1006,18SBN-147,SBN-147,18,"an act mandating the establishment of instructional gardens in all elementary and secondary schools, public or private, making it a requirement for the creation and issuance of permits for schools and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,219
1007,18SBN-146,SBN-146,18,an act amending certain sections of republic act no. 10068 or the organic agriculture act 2010,7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,94
1008,18SBN-145,SBN-145,18,"an act designating the month of november as ‘buy pinoy, build pinoy month’ to encourage the public and private sectors to prioritize the purchase and utilization of filipino products, labor and services",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,202
1009,18SBN-144,SBN-144,18,"an act establishing a multispecies marine hatchery in the municipality of san fernando, province of camarines sur and appropriating funds therefor",7/2/19,Local,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,FALSE,TRUE,146
1010,18SBN-143,SBN-143,18,"an act increasing the bed capacity of the las piñas general hospital and satellite trauma center in las piñas city, metro manila, from two hundred (200) beds to five hundred (500) beds, upgrading its service facilities and professional health care services, and appropriating funds therefor",7/2/19,Local,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,FALSE,TRUE,290
1011,18SBN-142,SBN-142,18,"an act providing guidelines for the establishment and operation of local colleges and universities, and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,122
1012,18SBN-141,SBN-141,18,"an act creating the department of migration and development, defining its powers and functions, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,148
1013,18SBN-140,SBN-140,18,"an act to strengthen the resiliency of small farmers against climate change and extreme weather risks by establishing the regulatory framework and program for a free weather index-based crop insurance, providing the source of funding therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,266
1014,18SBN-139,SBN-139,18,"an act to restructure and rationalize the livestock industry in order to strengthen its development, protection and regulatory functions, including the promotion of dairy and native animals, and to provide for a livestock development fund, and for other purposes",7/2/19,National,Pending in the Committee,"Villar, Cynthia A.",7/24/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,22,7,3,TRUE,TRUE,262
1015,18SBN-138,SBN-138,18,"an act ensuring the availability, adequacy, accessibility and safety of food to every filipino",7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,94
1016,18SBN-137,SBN-137,18,"an act prohibiting discrimination on the basis of age, racial or ethnic origin, religious belief or activity, political inclination or conviction, social class, sex, gender, sexual orientation, gender identity and expressions, marital or relationship status, disability, hiv status, health status or medical history, language, physical features, and other status, and providing penalties therefor",7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,396
1017,18SBN-136,SBN-136,18,an act to establish the magna carta for barangays,7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,49
1018,18SBN-135,SBN-135,18,an act instituting the magna carta of filipino seafarers,7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,56
1019,18SBN-134,SBN-134,18,"an act requiring all national, regional, and provincial government hospitals to establish, operate and maintain a dialysis ward or unit in their respective hospital and providing free dialysis treatment to indigent patients",7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,223
1020,18SBN-133,SBN-133,18,an act increasing the monthly social pension of senior citizens and expanding the coverage thereof,7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,98
1021,18SBN-132,SBN-132,18,"an act granting discounts on basic and education services to underprivileged students in all levels, including those enrolled in technical-vocational (tech-voc) institutions",7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,173
1022,18SBN-131,SBN-131,18,an act upgrading the minimum salary grade level of teachers from salary grade level 11 to 19,7/2/19,National,Pending in the Committee,"Angara, Sonny",7/24/19,FALSE,Eduardo Angara,LDP,Majority,15,1,22,7,3,TRUE,TRUE,92
1023,18SBN-130,SBN-130,18,"an act providing for a magna carta for tricycle drivers and operators, institutionalizing mechanisms for its implementation and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,146
1024,18SBN-129,SBN-129,18,"an act incorporating the value of responsible, fair and truthful usage and enjoyment of social media in schools and universities, and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,152
1025,18SBN-128,SBN-128,18,"an act allowing and regulating the use of motorcycles as public utility vehicles, amending for this purpose republic act no. 4136, otherwise known as the ‘land transportation and traffic code’, and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,216
1026,18SBN-127,SBN-127,18,"an act encouraging youth sector participation in the agricultural sector, establishing for the purpose a ‘tulong kabataan sa agrikultura program’ and a ‘tulong kabataan sa agrikultura trust fund’, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,249
1027,18SBN-126,SBN-126,18,"an act providing for a universal social pension for senior citizens, further amending for the purpose r.a. no. 7432, as amended by r.a. no. 9994, otherwise known as the ‘expanded senior citizens act of 2010’",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,207
1028,18SBN-125,SBN-125,18,"an act to establish the national transportation safety board, prescribing its powers and functions, appropriating funds therefor, and for other purposes",7/2/19,National,Consolidated/Substituted in the Committee Report,"Poe, Grace",9/30/19,FALSE,Grace Poe,Independent,Majority,6,1,90,7,3,TRUE,TRUE,152
1029,18SBN-124,SBN-124,18,"an act reorganizing and strengthening the disaster risk reduction and management system of the philippines, establishing for the purpose the department of disaster resilience and emergency management, empowering the regional field offices, establishing coordinating mechanisms, strengthening community participation, appropriating funds therefor, and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,369
1030,18SBN-123,SBN-123,18,"an act rationalizing the economic regulation of water utilities, creating the water regulatory commission and for other purposes",7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,128
1031,18SBN-122,SBN-122,18,an act providing a framework for the right to adequate food,7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,59
1032,18SBN-121,SBN-121,18,an act implementing the people’s right to information and the constitutional policies of full public disclosure and honesty in the public service and for other purposes,7/2/19,National,Pending in the Committee,"Poe, Grace",7/24/19,FALSE,Grace Poe,Independent,Majority,6,1,22,7,3,TRUE,TRUE,168
1033,18SBN-120,SBN-120,18,an act instituting the magna carta for child development workers and providing funds therefor,7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,93
1034,18SBN-119,SBN-119,18,"an act requiring all government and private hospitals, medical centers, clinics, infirmaries and puericulture centers to give free medical and dental assistance to indigent children",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,181
1035,18SBN-118,SBN-118,18,an act providing for educational assistance to public school teachers and appropriating funds thereof,7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,101
1036,18SBN-117,SBN-117,18,an act exempting from income tax compensation given to teachers for serving as members of the electoral board for national or local elections,7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,141
1037,18SBN-116,SBN-116,18,"an act allowing women to revert to their maiden surname, establishing a procedure for reversion and appropriating funds therefore",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,129
1038,18SBN-115,SBN-115,18,"an act increasing the monthly minimum wage of public school teachers to twenty eight thousand pesos (p28,000.00) and non-teaching personnel to sixteen thousand pesos (p16,000.00)",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,178
1039,18SBN-114,SBN-114,18,"an act regulating the use of plastic bags, and for other purposes",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,65
1040,18SBN-113,SBN-113,18,an act establishing a safety internet education program in the curriculum of all elementary and secondary schools,7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,113
1041,18SBN-112,SBN-112,18,"an act providing for the regularization of punong barangay, sangguniang barangay members, sangguniang kabataan chairman, barangay secretary and barangay treasurer",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,162
1042,18SBN-111,SBN-111,18,"an act amending republic act no. 9262, defining electronic violence against women or e-vaw, providing protective measures and prescribing penalties therefor, and for other purposes",7/1/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",7/24/19,FALSE,Nancy Binay,UNA,Majority,6,1,23,7,3,TRUE,TRUE,180
1043,18SBN-110,SBN-110,18,"an act redefining the coverage and extending the mandatory credit allocation to micro, small and medium enterprises, amending for the purpose certain provisions of republic act no. 6977, as amended, otherwise known as the ‘magna carta for small enterprises’ and for other purposes",7/1/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",7/24/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,23,7,3,TRUE,TRUE,280
1044,18SBN-109,SBN-109,18,an act requiring the registration of subscriber identity module (sim) cards in mobile phones,7/1/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",7/24/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,23,7,3,TRUE,TRUE,92
1045,18SBN-108,SBN-108,18,"an act reorganizing the national council on disability affairs into the national commission on disability affairs, defining its powers and functions, appropriating funds therefor, and for other purposes",7/1/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",7/24/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,23,7,3,TRUE,TRUE,202
